OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,DATE,Quantity_KT_Out
2024-07-10,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00049,2024-07-10,0.02063
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,2024-07-11,0.0255
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00446,2024-07-11,0.0255
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00135,2024-07-11,0.0255
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00747,2024-07-11,0.0255
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00144,2024-07-11,0.0255
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00042,2024-07-11,0.0255
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,2024-07-11,0.0255
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00403,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00585,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00059,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00749,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00050,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00049,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00547,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00212,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00149,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00051,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0099,CST-00313,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00052,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00052,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00052,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00052,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00284,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00132,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00132,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00487,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00363,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,2024-07-11,0.00413
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,2024-07-11,0.00275
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,2024-07-11,0.009630000000000001
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,2024-07-11,0.00405
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,2024-07-11,0.0001
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,2024-07-11,0.0040999999999999995
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00153,2024-07-11,0.012
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00304,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0113,CST-00751,2024-07-11,5e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0392,CST-00680,2024-07-11,0.0003
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00356,2024-07-11,5e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00025,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00277,2024-07-11,0.00275
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00277,2024-07-11,0.022
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0234,CST-00115,2024-07-11,0.00413
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0357,CST-00026,2024-07-11,0.0002
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00038,2024-07-11,0.012
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00025,2024-07-11,5e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00058,2024-07-11,0.0002
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00539,2024-07-11,0.015
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00100,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00645,2024-07-11,0.0015
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0055,CST-00025,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00025,2024-07-11,0.0002
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,2024-07-11,0.01998
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,2024-07-11,0.0014299999999999998
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00069,2024-07-11,0.018
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00069,2024-07-11,0.015
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,2024-07-11,0.00093
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00034,2024-07-11,0.00015
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00081,2024-07-11,5e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00081,2024-07-11,0.0247
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,2024-07-11,0.022
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00008,2024-07-11,0.00275
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00025,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00186,2024-07-11,0.00138
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00751,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0356,CST-00356,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0156,CST-00049,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,2024-07-11,0.01925
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00049,2024-07-11,0.0055
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00038,2024-07-11,0.0135
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00025,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0276,CST-00025,2024-07-11,2.9999999999999997e-05
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00008,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00363,2024-07-11,0.02475
2024-07-11,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00069,2024-07-11,0.0105
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00178,2024-07-12,0.0255
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,2024-07-12,0.0255
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00043,2024-07-12,0.0255
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00264,2024-07-12,0.0255
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00041,2024-07-12,0.0255
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00042,2024-07-12,0.0255
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00264,2024-07-12,0.0255
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00403,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00059,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00718,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0416,CST-00718,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00511,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00459,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00507,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0018,CST-00729,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00363,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00086,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00017,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00259,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0322,CST-00259,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,2024-07-12,0.011
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0202,CST-00003,2024-07-12,0.01375
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0295,CST-00649,2024-07-12,0.0001
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0237,CST-00752,2024-07-12,0.0001
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0428,CST-00753,2024-07-12,0.0001
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00754,2024-07-12,0.0003
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,2024-07-12,0.021
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,2024-07-12,0.0045
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0195,CST-00026,2024-07-12,0.0002
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00037,2024-07-12,0.013349999999999999
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00037,2024-07-12,0.00015
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00037,2024-07-12,0.012
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,2024-07-12,0.012
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,2024-07-12,0.0135
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0334,CST-00755,2024-07-12,0.0001
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0018,CST-00628,2024-07-12,2.9999999999999997e-05
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0217,CST-00738,2024-07-12,0.003
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00052,2024-07-12,0.00138
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,2024-07-12,0.011980000000000001
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,2024-07-12,2.9999999999999997e-05
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00142,2024-07-12,0.0135
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00289,2024-07-12,0.009630000000000001
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0383,CST-00289,2024-07-12,0.015130000000000001
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00412,2024-07-12,0.021
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00049,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00507,2024-07-12,0.02475
2024-07-12,CHINA-WAREHOUSE,Truck,MAT-0390,CST-00511,2024-07-12,0.02475
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00002,2024-07-13,0.0255
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00002,2024-07-13,0.0255
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00122,2024-07-13,0.0255
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00043,2024-07-13,0.0255
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,2024-07-13,0.0255
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00158,2024-07-13,0.02475
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,2024-07-13,0.02475
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,2024-07-13,0.02475
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00748,2024-07-13,0.02475
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00049,2024-07-13,0.02475
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00086,2024-07-13,0.02475
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00277,2024-07-13,0.01235
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00277,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00277,2024-07-13,0.01238
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0165,CST-00115,2024-07-13,5e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00713,2024-07-13,0.023379999999999998
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00713,2024-07-13,0.00138
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0018,CST-00093,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00025,2024-07-13,5e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00756,2024-07-13,0.021
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00757,2024-07-13,0.0225
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00757,2024-07-13,0.0225
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0312,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00334,2024-07-13,0.00045
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00334,2024-07-13,0.0005
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00122,2024-07-13,0.009
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00122,2024-07-13,0.0165
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0312,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0312,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0312,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0312,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0197,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00080,2024-07-13,2.9999999999999997e-05
2024-07-13,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00363,2024-07-13,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-07-15,0.0255
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-07-15,0.0255
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00002,2024-07-15,0.0255
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00169,2024-07-15,0.0255
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00090,2024-07-15,0.0255
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,2024-07-15,0.0255
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,2024-07-15,0.0255
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,2024-07-15,0.0255
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,2024-07-15,0.0255
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00277,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00005,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00005,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00677,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00361,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00345,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00051,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0092,CST-00289,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00289,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00072,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00072,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00072,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00072,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00635,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00133,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00133,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00137,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00658,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00487,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00487,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00363,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00363,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00363,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00363,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00363,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,2024-07-15,0.0045
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00002,2024-07-15,0.024
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00002,2024-07-15,0.00053
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0032,CST-00002,2024-07-15,0.00098
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00069,2024-07-15,0.0025
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00031,2024-07-15,0.003
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00758,2024-07-15,5e-05
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0196,CST-00069,2024-07-15,0.0025
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00069,2024-07-15,0.018
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00085,2024-07-15,0.012
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00259,2024-07-15,0.023379999999999998
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00259,2024-07-15,0.0010500000000000002
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00259,2024-07-15,0.00033
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,2024-07-15,0.023899999999999998
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,2024-07-15,0.00053
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,2024-07-15,0.00033
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-07-15,0.0017800000000000001
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-07-15,0.01788
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00149,2024-07-15,0.009630000000000001
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-07-15,0.00035
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-07-15,0.00063
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0399,CST-00149,2024-07-15,0.015130000000000001
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00363,2024-07-15,0.00415
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00363,2024-07-15,0.0013
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00363,2024-07-15,5e-05
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00363,2024-07-15,0.01925
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00085,2024-07-15,0.006
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00085,2024-07-15,0.003
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0160,CST-00758,2024-07-15,2.9999999999999997e-05
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-07-15,0.00413
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00487,2024-07-15,0.00278
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00487,2024-07-15,0.02063
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00487,2024-07-15,0.00135
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0400,CST-00289,2024-07-15,0.02475
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00069,2024-07-15,0.003
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00069,2024-07-15,0.0225
2024-07-15,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00085,2024-07-15,0.0135
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00320,2024-07-16,0.0255
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00422,2024-07-16,0.0255
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00747,2024-07-16,0.0255
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00129,2024-07-16,0.0255
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,2024-07-16,0.0255
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0233,CST-00379,2024-07-16,0.0255
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00182,2024-07-16,0.0255
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00247,2024-07-16,0.02475
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00337,2024-07-16,0.02475
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00247,2024-07-16,0.02475
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00247,2024-07-16,0.02475
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00005,2024-07-16,0.02475
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00005,2024-07-16,0.02475
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00005,2024-07-16,0.02475
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0111,CST-00759,2024-07-16,0.02475
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00018,2024-07-16,0.02475
2024-07-16,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00018,2024-07-16,0.02475
